,id_,first_name,last_name,state,city,postal_code,building_name,street_name,phone,date_of_first_deal
1957,2944754,Nakul,Sankar,Mizoram,Kolhapur,776860,H.No. 80,Sarkar Marg,02916653716,2023-07-09
1958,2862981,Nitya,Tak,Tamil Nadu,Khammam,356051,59/821,Yadav Ganj,06437302221,2024-01-26
1959,2799689,Hiran,Kurian,Andhra Pradesh,Kochi,069200,32/258,Khalsa Path,3577654408,2023-04-22
1960,2640229,Suhana,Dugal,Tamil Nadu,South Dumdum,200864,28/847,Tailor Nagar,1742247978,2022-08-25
1961,2696560,Sahil,Dixit,Kerala,Nandyal,975795,H.No. 458,Cherian Nagar,2237168592,2023-02-17
1962,2847168,Baiju,Singh,Punjab,Warangal,291949,H.No. 25,Kulkarni Marg,8631067649,2024-05-08
1963,2791134,Kiaan,Gara,Kerala,Anand,708859,00/507,Kumer Path,5792950545,2023-12-16
1964,2759570,Taran,Raval,Telangana,Kumbakonam,541492,47/325,Sule,4289052201,2022-07-21
1965,2905732,Urvi,Ben,Tamil Nadu,Burhanpur,473800,72/780,Dhawan Circle,07491615243,2022-07-15
1966,2968274,Kashvi,Raval,Kerala,Tirunelveli,070697,H.No. 59,Kade Nagar,0528633468,2022-12-05
1967,2748371,Nehmat,Bhattacharyya,Manipur,Bally,783896,H.No. 58,Rastogi,03855929475,2023-06-03
1968,2995573,Hrishita,Chand,Odisha,Berhampur,190743,55/38,Kale Path,03096919157,2024-03-02
1969,2836526,Rhea,Sankar,Himachal Pradesh,Pallavaram,529997,52/662,Ganesh Ganj,+911091586009,2023-09-01
1970,2627693,Ryan,Bail,Haryana,Adoni,080466,H.No. 090,Dara Road,08391683661,2023-08-05
1971,2983461,Anahi,Solanki,Maharashtra,Varanasi,315775,H.No. 45,Sule Marg,08629988509,2022-10-15
1972,2548338,Indrajit,Kunda,Himachal Pradesh,Aizawl,660941,H.No. 978,Bala Street,02327627163,2024-05-22
1973,2541030,Aarna,Kashyap,Madhya Pradesh,Sangli-Miraj & Kupwad,818685,H.No. 901,Ray Chowk,0274449140,2024-02-14
1974,2906436,Kartik,Madan,Madhya Pradesh,Bilaspur,635994,038,Bhargava Chowk,4485878153,2023-11-20
1975,2548047,Anika,Agate,Bihar,Malegaon,546753,H.No. 849,Jayaraman Circle,+917161786851,2022-08-09
1976,2969258,Vivaan,Hans,Arunachal Pradesh,Jalandhar,649511,67,Rau,04440282949,2024-03-15
1977,2970581,Vidur,Tripathi,Telangana,Jabalpur,858579,43/349,Suresh Path,5793909694,2024-01-27
1978,2812620,Saanvi,Barad,Andhra Pradesh,Howrah,976979,H.No. 09,Vala,+914445641146,2024-04-02
1979,2698424,Shayak,Wason,Punjab,Ambala,783533,36/64,Soman Road,02404758277,2022-08-27
1980,2986934,Shayak,Wable,Karnataka,Chandigarh,846697,064,Dugal Chowk,07517657157,2023-07-05
1981,2534042,Dharmajan,Subramanian,West Bengal,Aurangabad,056816,H.No. 785,Manne Street,06233101436,2023-10-27
1982,2695522,Dhruv,Keer,Meghalaya,Kozhikode,156758,H.No. 783,Butala,00289622921,2024-02-05
1983,2794472,Uthkarsh,Joshi,Rajasthan,Phusro,017820,53,Swamy Circle,+916216366456,2023-05-22
1984,2822866,Kavya,Sinha,Tamil Nadu,Chinsurah,231886,11,Agate,01310031435,2024-02-10
1985,2987172,Aaina,Mall,Nagaland,Imphal,127120,24/401,Dixit Road,09857063655,2024-01-07
1986,2530791,Jivin,Hayre,Himachal Pradesh,Rohtak,296821,458,Kuruvilla Zila,3466515589,2023-08-21
1987,2924518,Dhruv,Chandra,Madhya Pradesh,Dehri,122454,143,Korpal Road,7912950193,2023-05-07
1988,2842105,Aayush,Bhakta,Mizoram,Gangtok,623229,550,Sarna,5476888180,2023-06-21
1989,2564690,Badal,Rajagopalan,Kerala,Sambhal,143962,49/464,Rana Street,02483231790,2023-03-22
1990,2742615,Raunak,Ray,Rajasthan,Pune,672142,H.No. 814,Mahal Path,01186512611,2022-11-07
1991,2982042,Amira,Borah,Manipur,Bhatpara,398163,74/238,Lalla Zila,+910579967268,2024-03-11
1992,2866052,Yakshit,Kata,Haryana,Ahmedabad,308201,H.No. 11,Chand Marg,+915571530838,2023-05-18
1993,2590435,Amani,Atwal,Sikkim,Mysore,154997,52/316,Contractor Path,6794041660,2024-01-11
1994,2637455,Zara,Sandhu,Rajasthan,Bettiah,258886,21/94,Kala Nagar,+916427571304,2022-08-21
1995,2502290,Diya,Jha,Uttar Pradesh,Bharatpur,993023,H.No. 49,Sidhu,06677009530,2022-12-04
1996,2893238,Adah,Dhar,Manipur,Bihar Sharif,486404,H.No. 48,Shetty Chowk,+910264117498,2023-06-21
1997,2996663,Ojas,Badami,Tamil Nadu,Udupi,875157,51/895,Kade Circle,00592910982,2023-04-30
1998,2634718,Devansh,Agarwal,Bihar,Haridwar,787891,H.No. 35,Dua,7125081030,2024-05-18
1999,2724129,Mishti,Ganguly,West Bengal,Maheshtala,915209,41/268,Sehgal Path,3919856041,2023-02-09
2000,2784286,Ritvik,Badal,Assam,Guwahati,285410,H.No. 86,Raval Path,08155499987,2023-01-09
2001,2619647,Aarav,Kaur,Assam,Jamnagar,552685,19/23,Dhingra Chowk,2264063537,2022-11-14
2002,2557202,Navya,Bhat,Himachal Pradesh,Moradabad,799453,39,Sastry Road,+917803795813,2023-11-08
2003,2580510,Uthkarsh,Koshy,Maharashtra,Ludhiana,631288,H.No. 30,Sinha Circle,08628726029,2023-10-14
2004,2675405,Shalv,Goda,Nagaland,Ozhukarai,466390,297,Samra Nagar,00576847756,2024-01-21
2005,2716658,Shalv,Sahota,Manipur,Tiruchirappalli,814962,27,Shanker Marg,6812709938,2023-10-10
2006,2678866,Anaya,Saini,Madhya Pradesh,Adoni,190605,H.No. 112,Karnik Road,2649289397,2023-01-21
2007,2793985,Aaina,Mandal,Tripura,Jalna,656870,H.No. 25,Loke Path,3578305265,2024-06-07
2008,2927071,Raunak,Brahmbhatt,Telangana,Sirsa,130995,H.No. 736,Sidhu Ganj,7793027823,2023-09-14
2009,2667954,Divij,Badami,Bihar,Junagadh,800706,76/675,Ahuja Street,+911570325485,2023-11-15
2010,2737644,Umang,Lal,Tamil Nadu,Shimoga,274452,95/948,Sha Nagar,8365133675,2023-01-20
2011,2944813,Suhana,Mahal,Tamil Nadu,Sangli-Miraj & Kupwad,689945,H.No. 70,Sankar Street,8841572219,2024-05-02
2012,2655981,Stuvan,Chakraborty,Telangana,Kamarhati,114770,H.No. 750,Khatri,5561790479,2023-03-03
2013,2724189,Divij,Devan,Rajasthan,Vasai-Virar,726830,023,Dara Path,02719865876,2022-10-23
2014,2645655,Damini,Thakkar,Rajasthan,Durgapur,975755,69/04,Wason Zila,+912018851697,2023-09-15
2015,2792300,Rati,Tata,Punjab,Ratlam,604150,80/304,Doshi Road,3587577404,2023-02-22
2016,2617609,Sana,Jaggi,Himachal Pradesh,Maheshtala,274597,H.No. 362,Rau Chowk,+919171439460,2024-01-22
2017,2794514,Vedika,Taneja,Himachal Pradesh,Bhagalpur,549476,H.No. 39,Shah Road,06441704285,2024-04-29
2018,2748094,Romil,Sarin,Assam,Anand,483261,84,Krish Ganj,4112926231,2023-12-09
2019,2725021,Shlok,Yogi,Mizoram,Naihati,650496,77/74,Bhatt Path,+916262878489,2023-06-06
2020,2752683,Abram,Kalla,Andhra Pradesh,Dharmavaram,972100,H.No. 606,Balay Zila,01443025676,2022-09-28
2021,2761306,Ira,Uppal,Telangana,Kavali,259084,05/138,Andra Marg,07231440327,2024-06-11
2022,2656285,Trisha,Soni,Assam,Jamalpur,938482,55/839,Barad Zila,+913201752673,2023-06-05
2023,2713092,Parinaaz,Kata,Bihar,Satna,191912,H.No. 270,Jayaraman Road,09296902498,2023-11-27
2024,2763116,Zoya,Vyas,Tripura,Tirunelveli,670420,H.No. 47,Suresh Chowk,7833273008,2022-09-10
2025,2646908,Madhav,Vig,Maharashtra,Mehsana,010955,12/088,Chokshi Marg,6456223579,2023-06-10
2026,2989482,Kanav,Dubey,Odisha,Kharagpur,691601,H.No. 54,Mall Nagar,+916989555019,2022-11-03
2027,2704046,Prisha,Walia,Jharkhand,Hapur,815694,H.No. 816,Garde Chowk,1521444558,2024-05-27
2028,2607461,Zara,Bali,Tripura,Tadipatri,377796,64/02,Bakshi Path,06218890966,2022-11-25
2029,2915897,Indranil,Lad,West Bengal,New Delhi,072863,H.No. 871,Chaudhary Marg,0230653311,2023-01-18
2030,2637098,Myra,Sagar,Tripura,Etawah,165991,H.No. 01,Ramaswamy Circle,6931704615,2024-04-02
2031,2940316,Abram,Raja,Telangana,Thane,022179,53/85,Dewan Marg,00715854594,2024-04-09
2032,2912306,Jayant,Gala,Gujarat,Siwan,336432,H.No. 42,Gole,7413264395,2024-03-13
2033,2777614,Tara,Trivedi,Andhra Pradesh,Bhalswa Jahangir Pur,090160,H.No. 25,Dayal Road,+917400371984,2024-03-21
2034,2925679,Zeeshan,Banik,Bihar,Malda,712963,H.No. 405,Agate,4142882291,2023-03-14
2035,2928052,Tushar,Sanghvi,Nagaland,Naihati,517831,42,Maharaj Street,3568064615,2024-05-11
2036,2942304,Ishita,Dugal,Mizoram,Kolhapur,106049,176,Swamy,06536207424,2023-03-25
2037,2844755,Shanaya,Vohra,Rajasthan,Hajipur,300156,25/31,Kalita Ganj,03805040865,2023-12-23
2038,2940302,Sumer,Divan,Tamil Nadu,Ramgarh,198020,12/138,Bava Path,+918310050300,2023-12-13
2039,2861018,Ahana ,Balakrishnan,Meghalaya,Satna,500465,07/780,Dixit Nagar,05963236088,2023-08-07
2040,2550776,Aarush,Yogi,Assam,Bally,008345,H.No. 158,Goswami Street,07838349937,2023-06-11
2041,2757272,Mehul,Lata,Chhattisgarh,Orai,957906,86/50,Mani Street,04415520838,2023-06-12
2042,2903996,Raghav,Shukla,Tamil Nadu,Medininagar,747742,992,Dixit,04839008254,2023-01-25
2043,2972015,Sahil,Gala,Manipur,Agartala,026193,H.No. 22,Garde Road,+913203600477,2022-12-07
2044,2976083,Advika,Sangha,Haryana,Sikar,269207,559,Korpal Road,1671126990,2022-10-06
2045,2542837,Fateh,Contractor,Bihar,Kolkata,815889,H.No. 316,Bedi Path,+914588296264,2022-06-15
2046,2626937,Vanya,Badal,Uttarakhand,Belgaum,022130,089,Dutta,00848907172,2023-10-05
2047,2784811,Pranay,Ben,Bihar,Gaya,497186,66/60,Butala Ganj,+919399388764,2023-12-06
2048,2665270,Hansh,Singhal,Telangana,Singrauli,945548,43/151,Kothari Nagar,9910929070,2023-06-15
2049,2576948,Riya,Bhakta,Chhattisgarh,Udupi,580269,77/41,Madan Ganj,07297841355,2023-06-15
2050,2900496,Yasmin,Das,Telangana,Pondicherry,410482,H.No. 81,Wadhwa Nagar,07713834569,2024-04-09
2051,2706534,Jayan,Master,Gujarat,Shimla,203936,463,Magar Street,7011162453,2023-10-08
2052,2540055,Sana,Sandhu,Tripura,Karawal Nagar,188534,H.No. 22,Chowdhury Road,00303438073,2023-03-07
2053,2535252,Trisha,Gola,Uttarakhand,Tinsukia,715873,H.No. 64,Sanghvi Zila,6638612470,2022-10-26
2054,2927034,Aarav,Vig,Uttarakhand,Bhopal,580572,H.No. 785,Contractor,+919587230854,2023-02-26
2055,2975015,Navya,Salvi,Karnataka,Nellore,731998,024,Bhatia Circle,+910376765288,2024-01-22
2056,2832225,Abram,Sami,Rajasthan,Chandigarh,336636,98,Jain,+914758315113,2022-12-24
2057,2726375,Nehmat,Sarkar,West Bengal,Vellore,349689,57,Chanda Chowk,+915470739271,2024-05-02
2058,2718653,Alisha,Khurana,Kerala,Singrauli,613561,H.No. 72,Walla Circle,07995004446,2022-10-09
2059,2579588,Ivan,Thaker,Uttar Pradesh,Bulandshahr,306223,60/24,Ravi Marg,+914917449966,2023-10-29
2060,2815841,Shaan,Aggarwal,Bihar,Shivpuri,555119,20,Chhabra Chowk,2160543875,2024-04-22
2061,2502859,Drishya,Mammen,Manipur,Kurnool,762846,H.No. 30,Wali Chowk,9245310565,2023-02-20
2062,2745628,Yakshit,Bhatt,Madhya Pradesh,Kishanganj,076531,33/71,Mallick,+917208257903,2022-06-24
2063,2858240,Lagan,Bassi,Meghalaya,Kochi,400982,39/33,Toor Chowk,+919421162756,2023-07-01
2064,2562419,Alisha,Zachariah,Jharkhand,Bathinda,068450,56/11,Gokhale Path,+918866994668,2024-03-03
2065,2830206,Tanya,Dass,Nagaland,Berhampur,499760,H.No. 30,Wali Road,00884962708,2023-07-31
2066,2785201,Hansh,Comar,Uttar Pradesh,Aizawl,152242,38/69,Kapoor Road,6430586938,2024-03-16
2067,2789640,Piya,Khosla,Mizoram,Karimnagar,658020,27,Subramanian,2286319339,2022-11-13
2068,2906167,Akarsh,Dhingra,Uttar Pradesh,Nagaon,732718,H.No. 582,Anand Zila,5127377547,2023-04-24
2069,2741804,Kaira,Ganesh,Sikkim,Hosur,399859,27,Chand Street,05877747231,2023-03-19
2070,2906152,Jayesh,Bath,Chhattisgarh,Jhansi,667786,20/43,Malhotra Chowk,8737262367,2022-10-04
2071,2603224,Renee,Saxena,Tripura,Proddatur,516252,H.No. 259,Bumb Path,0882391839,2023-10-10
2072,2922799,Mishti,Arya,Rajasthan,Bangalore,555307,12,Sampath Ganj,00856343410,2022-12-22
2073,2815570,Mishti,Devi,Uttar Pradesh,Ahmednagar,250257,H.No. 05,Sanghvi,01375022171,2022-08-10
2074,2586318,Kabir,Kale,Madhya Pradesh,Surendranagar Dudhrej,272352,94,Rege Chowk,0915558605,2024-01-02
2075,2746628,Rania,Bedi,Karnataka,Giridih,854135,98/13,Suri,09089836010,2022-10-31
2076,2550814,Vanya,Tella,Haryana,Jhansi,110411,25,Vohra Circle,+913453739861,2023-04-04
2077,2699772,Vaibhav,Rege,Mizoram,Panipat,227241,96/142,Vora Chowk,03053965693,2024-03-04
2078,2970023,Amani,Divan,Himachal Pradesh,Kharagpur,632203,H.No. 833,Malhotra Nagar,+919789061615,2023-06-18
2079,2903841,Samar,Hans,Maharashtra,Sambhal,678808,66/65,Khare Nagar,+910785652117,2023-08-01
2080,2654065,Priyansh,Sheth,Jharkhand,Karawal Nagar,617517,H.No. 13,Rau Circle,2865248817,2023-11-09
2081,2965318,Nayantara,Ganguly,Meghalaya,Ludhiana,066315,66/286,Sachdeva Zila,9330344976,2022-07-02
2082,2766848,Riaan,Kota,Jharkhand,Chittoor,356899,H.No. 70,Krishna Road,01449064136,2023-09-09
2083,2840713,Sahil,Keer,Odisha,Sambhal,213778,78/51,Rastogi Marg,6200779300,2022-07-17
2084,2857545,Jayan,Loyal,Gujarat,Tirupati,445967,11/247,Loyal Nagar,08778945013,2022-10-25
2085,2723699,Nakul,Sarkar,Bihar,Sambhal,325205,32,Gola Ganj,+913309832364,2024-01-28
2086,2759621,Zeeshan,Date,Uttarakhand,Kolhapur,067386,H.No. 794,Chanda Chowk,+911631090937,2023-12-12
2087,2790464,Tiya,Sundaram,Assam,Thanjavur,136541,82/429,Venkataraman Zila,01342222593,2023-06-13
2088,2751739,Jiya,Sura,Manipur,Kirari Suleman Nagar,612157,H.No. 058,Sankar Chowk,00114626765,2024-04-15
2089,2733789,Manjari,Bhardwaj,Meghalaya,Hyderabad,184691,10,Upadhyay Marg,3559499519,2022-10-29
2090,2637623,Badal,Ahuja,Tamil Nadu,Allahabad,461047,66/26,Sagar Circle,+916142780003,2024-05-13
2091,2988134,Zain,Anne,Tripura,Mirzapur,136932,19/95,Karnik Road,+912726088842,2024-01-30
2092,2704477,Ela,Sha,Uttarakhand,Rohtak,067379,H.No. 61,Krish Street,+912991414689,2023-12-13
2093,2647392,Tarini,Kunda,Himachal Pradesh,Satna,437315,88,Bandi Street,+918385209050,2022-11-02
2094,2536535,Sara,Varma,Tripura,Malda,422706,H.No. 932,Sridhar Marg,+919960476503,2022-10-20
2095,2678584,Baiju,Malhotra,Meghalaya,Shivpuri,279128,37/629,Ghose Nagar,01971803767,2023-08-12
2096,2942724,Vardaniya,Choudhry,Himachal Pradesh,Uluberia,520836,70,Rajagopal Path,+913380543467,2022-07-14
2097,2861077,Tara,Sami,Tamil Nadu,Haridwar,975595,139,Dara Street,01164345736,2022-08-14
2098,2568802,Tanya,Banik,Meghalaya,Srinagar,057866,15/034,Char,+915655809561,2023-10-07
2099,2903290,Miraya,Sachdev,Madhya Pradesh,Chennai,861718,H.No. 60,Dubey Ganj,+919920574870,2023-02-03
2100,2803536,Pihu,Roy,Himachal Pradesh,Surendranagar Dudhrej,978567,08/736,Lal Circle,01823618493,2024-04-24
2101,2714531,Chirag,Thakur,Meghalaya,Dehri,534333,22/834,Kala Marg,+919428612277,2022-10-27
2102,2743121,Pari,Ahluwalia,Bihar,Mumbai,456444,89,Gupta Nagar,02526503355,2023-06-26
2103,2886646,Ira,Divan,Rajasthan,Mehsana,999209,H.No. 821,Bir Marg,06892997168,2022-11-10
2104,2581633,Sara,Subramaniam,Telangana,Faridabad,015081,71/772,Dhawan Nagar,+911169761101,2023-10-14
2105,2865281,Jivin,Gaba,Uttar Pradesh,Gopalpur,475749,H.No. 898,Sridhar Path,06455489346,2023-12-02
2106,2592657,Aaryahi,Gera,Sikkim,Latur,398988,674,Savant Marg,+916442209444,2023-09-16
2107,2614825,Kiara,D’Alia,Rajasthan,Vadodara,262969,506,Gala Path,+916241704956,2023-04-29
2108,2555073,Rasha,Saran,Arunachal Pradesh,Ambarnath,907352,155,Boase Circle,0651374998,2023-08-29
2109,2922203,Alisha,Hayer,Andhra Pradesh,Udaipur,894587,139,Sibal Street,8281357365,2023-09-19
2110,2518609,Indrans,Uppal,Tamil Nadu,Shahjahanpur,428550,08,Kade Road,5013726158,2022-10-05
2111,2886105,Jivin,Singh,Haryana,Ulhasnagar,532527,H.No. 95,Savant Marg,01155928246,2023-02-28
2112,2909781,Aradhya,Sur,West Bengal,Guna,960776,041,Garg Zila,07262523786,2022-06-24
2113,2547506,Divij,Kala,Nagaland,Latur,258412,088,Dada,4048459896,2023-08-27
2114,2786705,Tiya,Sarma,Uttarakhand,Tinsukia,999028,22,Keer Circle,+913428857534,2023-02-04
2115,2812829,Elakshi,Divan,Telangana,Tiruvottiyur,275603,630,Dar Chowk,+912408697110,2023-01-31
2116,2785757,Madhav,Badal,Odisha,Firozabad,809194,96,Bala,+919639620112,2023-12-14
2117,2687762,Azad,Aurora,Tripura,Dibrugarh,811729,H.No. 170,Choudhry Circle,09676341833,2024-01-08
2118,2762344,Jiya,Barman,Uttar Pradesh,Jaipur,902598,416,Bhatti Circle,+915408234871,2024-04-15
2119,2557266,Himmat,Kaul,Punjab,Nagercoil,210002,504,Krishnamurthy Road,5747325656,2024-05-19
2120,2598740,Anahita,Dutta,Tamil Nadu,Siliguri,673899,64/41,Lad Road,9824119017,2023-08-23
2121,2779082,Anvi,Barman,Assam,Tezpur,120165,688,Kamdar Chowk,05531177839,2022-07-17
2122,2873109,Ehsaan,Dua,Haryana,Dindigul,144035,57/839,Banik Street,+911201530968,2024-03-10
2123,2539552,Amani,Chahal,Arunachal Pradesh,Mira-Bhayandar,854964,56/97,Venkataraman Path,+912549697159,2023-06-25
2124,2708362,Vritika,Kaul,Punjab,Panchkula,406715,H.No. 56,Handa,8957296597,2023-09-26
2125,2758820,Eshani,Sabharwal,Sikkim,Madhyamgram,324778,H.No. 09,Vasa Circle,+912346023717,2024-05-05
2126,2501453,Rati,Shukla,Maharashtra,Thrissur,666627,90,Raja,+910957612166,2024-03-26
2127,2823317,Vidur,Bhandari,Karnataka,Unnao,314447,39/218,Sami Chowk,3982417194,2022-08-25
2128,2916601,Mohanlal,Tripathi,Haryana,Aurangabad,363190,43/74,Garg Chowk,8818710788,2023-10-10
2129,2673195,Umang,Sha,Haryana,Bhiwandi,209283,63,Dixit Zila,+914324587707,2022-11-27
2130,2610564,Raghav,Agate,Kerala,Belgaum,223522,00,Rattan Circle,06611329695,2024-05-13
2131,2875331,Vihaan,Tiwari,Meghalaya,Orai,442956,40,Mangat,5208130915,2022-12-13
2132,2775708,Saanvi,Sawhney,Chhattisgarh,Kanpur,909968,35/171,Buch Nagar,+919316913565,2024-02-09
2133,2587294,Ojas,Chauhan,Madhya Pradesh,Sirsa,756581,96/66,Kade Road,09202946751,2023-11-26
2134,2701570,Aarav,Gera,Haryana,Jamshedpur,220631,88/92,Bains Nagar,+917828693592,2022-09-28
2135,2901591,Lagan,Hari,Telangana,Kochi,514804,16/55,Sahni Circle,5681248500,2023-05-07
2136,2548829,Lakshit,Desai,Assam,Haldia,730832,48/83,Kapoor Ganj,+917143576689,2023-02-19
2137,2916230,Myra,Saran,Maharashtra,Hyderabad,033336,H.No. 865,Agrawal Ganj,4945935937,2023-10-06
2138,2610169,Hansh,Rege,Nagaland,Berhampore,434872,H.No. 468,Bawa Path,+915735039983,2022-07-18
2139,2928020,Tejas,Bath,Tripura,Nashik,269513,34/310,Varghese Street,2838666676,2022-10-27
2140,2614270,Sahil,Khatri,Arunachal Pradesh,Latur,717960,29/273,Dasgupta Road,1639399410,2022-12-29
2141,2848485,Armaan,Kara,Tamil Nadu,Chennai,187374,H.No. 27,Rajagopalan Road,+913406903860,2023-06-08
2142,2861561,Neysa,Chander,Jharkhand,Khandwa,993303,543,Lanka,+918008187161,2024-01-19
2143,2795214,Eshani,Suresh,Arunachal Pradesh,Malda,591018,H.No. 858,Bandi Path,8139554696,2023-09-10
2144,2569791,Pari,Singh,Mizoram,Sri Ganganagar,138593,282,Hayer Zila,2811493827,2023-10-22
2145,2856848,Gatik,Din,Tripura,Khandwa,311707,80,Deo Chowk,+914924993356,2024-06-06
2146,2705295,Kashvi,Lal,Jharkhand,Mira-Bhayandar,156572,14,Kale,08104664289,2023-10-15
2147,2950615,Yuvaan,Vasa,Meghalaya,Bettiah,340423,903,Thaman Street,04569184253,2023-12-07
2148,2773829,Raunak,Shroff,Andhra Pradesh,Asansol,633077,54,Chacko Road,8402883341,2023-08-12
2149,2639040,Zaina,Vohra,Rajasthan,Bulandshahr,931720,H.No. 72,Gola Circle,+918398177529,2022-11-26
2150,2800408,Aaina,Savant,Jharkhand,Durg,086441,91/40,Amble Street,8226902337,2022-09-23
2151,2845189,Rhea,Gaba,Manipur,Kishanganj,103047,H.No. 666,Dubey Ganj,+914210832446,2024-02-11
2152,2694871,Adira,Halder,Telangana,Ambarnath,865553,H.No. 01,Chaudhuri Circle,+914713997956,2023-04-01
2153,2672098,Shalv,Sodhi,Assam,Vijayanagaram,947583,22/95,Singh Street,+914916282099,2024-02-09
2154,2728058,Ayesha,Kar,Andhra Pradesh,Dewas,838966,98,Shere Street,0042391867,2024-02-12
2155,2869289,Eva,Viswanathan,Bihar,Latur,225208,H.No. 700,Jhaveri Street,+915779349722,2024-02-06
2156,2898297,Darshit,Barad,Madhya Pradesh,Bhavnagar,321168,66/088,Sandhu Circle,6929768274,2024-01-17
2157,2787053,Lagan,Majumdar,Bihar,Panchkula,395322,30/109,Iyengar Nagar,6681136232,2024-01-25
2158,2658133,Hridaan,Buch,Jharkhand,Pimpri-Chinchwad,939609,H.No. 855,Rama Path,04443677984,2023-09-10
2159,2535248,Shray,Sarkar,Mizoram,Begusarai,684196,223,Doshi Marg,+912907527227,2022-09-18
2160,2986955,Siya,Sahota,Meghalaya,Sonipat,103030,72/42,Uppal Nagar,+912279635443,2023-12-20
2161,2684874,Myra,Dutta,West Bengal,Latur,671451,H.No. 47,Sampath Nagar,4546873323,2023-03-10
2162,2510229,Arnav,Dube,Odisha,Firozabad,472846,H.No. 37,Chacko Chowk,+913332006417,2023-07-25
2163,2964812,Parinaaz,Kumer,West Bengal,Srinagar,977690,65/612,Bhandari Street,3549993186,2023-11-19
2164,2917615,Biju,Vora,Arunachal Pradesh,Bikaner,778318,36,Choudhury,04040157965,2023-06-30
2165,2641945,Parinaaz,Dhar,Assam,Gwalior,763448,66/226,Bhardwaj,09147082126,2023-11-03
2166,2959262,Chirag,Shankar,Kerala,Aurangabad,268719,660,Dara Nagar,+917793581048,2022-08-06
2167,2544718,Indrans,Kala,Andhra Pradesh,Parbhani,309227,H.No. 26,Shukla Circle,01118236983,2022-09-17
2168,2608145,Riya,Rau,Mizoram,Srinagar,915688,14,Gupta Zila,+914241143786,2024-02-23
2169,2543764,Raunak,Bains,Kerala,Serampore,930303,69,Deshpande Street,09572422579,2022-10-16
2170,2912806,Rasha,Verma,Assam,Barasat,277772,575,Sagar Path,03499287641,2024-06-02
2171,2739578,Jayant,Hayre,Karnataka,Jalna,916452,769,Kannan Street,00455938280,2022-11-09
2172,2784696,Raunak,Bava,Andhra Pradesh,Gwalior,109217,96/456,Tata Marg,+919228620864,2023-07-17
2173,2555930,Ahana ,Mammen,Bihar,Malegaon,144888,72/234,Sekhon,04539158731,2023-11-20
2174,2674444,Aarna,Vora,Manipur,Mehsana,577700,54,Bajwa Street,04094487213,2024-04-05
2175,2864531,Faiyaz,Sidhu,Assam,Bharatpur,788047,237,Chopra Ganj,05605635310,2023-12-26
2176,2987487,Saksham,Dua,Sikkim,Ahmednagar,680938,42/04,Master Circle,8080463716,2022-10-19
2177,2864461,Lakshit,Kanda,Arunachal Pradesh,Gandhinagar,872997,330,Sama Zila,02298838674,2022-12-02
2178,2800295,Aniruddh,Bhasin,Telangana,Agartala,810242,H.No. 38,Shroff Ganj,+916645447648,2022-09-30
2179,2628823,Yashvi,Shah,Himachal Pradesh,Tirunelveli,227556,874,Sem Ganj,+917298371910,2024-05-08
2180,2611173,Madhup,Cherian,Telangana,Begusarai,545617,H.No. 340,Bhatnagar Road,+918009041649,2024-05-20
2181,2890631,Ishaan,Sachar,Bihar,Sri Ganganagar,643766,285,Talwar Chowk,0520627416,2024-01-17
2182,2917443,Prerak,Sundaram,Madhya Pradesh,Dewas,881497,H.No. 18,Choudhry Path,02126952050,2022-11-18
2183,2997114,Samaira,Shan,Tamil Nadu,Nellore,063471,93/933,Basak Zila,9744896155,2024-03-17
2184,2619357,Aaryahi,Keer,Sikkim,Barasat,087249,23/863,Desai Chowk,+913022607858,2022-07-07
2185,2789290,Fateh,Butala,Mizoram,Davanagere,047888,73/738,Gokhale Chowk,+911741024216,2023-02-15
2186,2637696,Neelofar,Chaudhuri,Andhra Pradesh,Ajmer,362712,63/47,Shukla Ganj,02928367370,2023-04-07
2187,2668364,Charvi,Mallick,Chhattisgarh,Kurnool,682538,97/78,Kamdar Chowk,2823811508,2022-06-30
2188,2687753,Ishita,Sibal,Manipur,Raurkela Industrial Township,730965,H.No. 838,Gade Street,+916736217242,2023-10-25
2189,2915943,Shlok,Thakkar,Assam,Panchkula,972077,H.No. 559,Sarma Street,04627418227,2023-07-12
2190,2634094,Shlok,Ramaswamy,Andhra Pradesh,Satna,965399,76/027,Bhat Ganj,00115985142,2022-07-02
2191,2548342,Ayesha,Gopal,Arunachal Pradesh,Malegaon,416704,83,Bhatnagar Ganj,08651297197,2022-07-01
2192,2633708,Anika,Sastry,Haryana,Nellore,410431,62/431,Keer Zila,+918394450202,2022-08-05
2193,2917952,Fateh,Kanda,Rajasthan,Indore,274356,338,Andra Zila,02286660234,2022-12-03
2194,2784154,Miraya,Arora,Manipur,Faridabad,785062,55,Vyas Ganj,4811449442,2022-11-30
2195,2914604,Eva,Sha,Nagaland,Kulti,982599,H.No. 04,Zacharia Nagar,+911153045486,2022-12-14
2196,2521078,Riya,Dhar,Assam,Jorhat,417547,H.No. 887,Jaggi Nagar,04954444997,2023-06-14
2197,2705323,Saanvi,Srinivasan,Maharashtra,Navi Mumbai,109535,817,Doshi Street,+911648429565,2024-03-09
2198,2788836,Uthkarsh,Salvi,Meghalaya,Aurangabad,328548,07,Kala Circle,+915881751506,2024-04-21
